var,label
m2840f0_zhushi_laiyuan_2_b8e8f16,zhushi_3_1｜购买的数量中用于制作加工品的数量(斤)
m2840f0_zhushi_laiyuan_2_d9c3379,zhushi_3_1｜网购的金额(元)
m2840f0_zhushi_laiyuan_2_dd17874,tiankongl｜购买的数量中用于制作加工品的数量(斤)
m2840f0_zhushi_laiyuan_2_ef84a3d,zhushi_5｜购买的数量中用于制作加工品的数量(斤)
m2840f0_zhushi_laiyuan_t_38ce2cc,m2840f0_zhushi_laiyuan-tiankongl｜均价（总花费/购买总量，元/斤）
m2840f0_zhushi_laiyuan_t_8aac15c,m2840f0_zhushi_laiyuan-tiankongl｜月均购买量（题10×题11，斤）
m2840f0_zhushi_laiyuan_t_af8f317,m2840f0_zhushi_laiyuan-tiankongl｜日均购买量（月均/30，斤）
m2840f0_zhushi_laiyuan_t_b6dabe2,m2840f0_zhushi_laiyuan-tiankongl｜均价（平均每次花费/平均每次量，元/斤）
m2840f0_zhushi_laiyuan_z_0cf5dde,m2840f0_zhushi_laiyuan-zhushi_1｜均价（总花费/购买总量，元/斤）
m2840f0_zhushi_laiyuan_z_0f68e02,m2840f0_zhushi_laiyuan-zhushi_5｜均价（总花费/购买总量，元/斤）
m2840f0_zhushi_laiyuan_z_13212c0,m2840f0_zhushi_laiyuan-zhushi_3_1｜均价（总花费/购买总量，元/斤）
m2840f0_zhushi_laiyuan_z_2df3879,m2840f0_zhushi_laiyuan-zhushi_1｜均价（平均每次花费/平均每次量，元/斤）
m2840f0_zhushi_laiyuan_z_3110b99,m2840f0_zhushi_laiyuan-zhushi_6｜均价（总花费/购买总量，元/斤）
m2840f0_zhushi_laiyuan_z_315de71,m2840f0_zhushi_laiyuan-zhushi_3｜日均购买量（月均/30，斤）
m2840f0_zhushi_laiyuan_z_36675a4,m2840f0_zhushi_laiyuan-zhushi_7｜月均购买量（题10×题11，斤）
m2840f0_zhushi_laiyuan_z_3c70e21,m2840f0_zhushi_laiyuan-zhushi_7｜日均购买量（月均/30，斤）
m2840f0_zhushi_laiyuan_z_442780a,m2840f0_zhushi_laiyuan-zhushi_3_1｜均价（平均每次花费/平均每次量，元/斤）
m2840f0_zhushi_laiyuan_z_5cbd543,m2840f0_zhushi_laiyuan-zhushi_5｜均价（平均每次花费/平均每次量，元/斤）
m2840f0_zhushi_laiyuan_z_5e811b9,m2840f0_zhushi_laiyuan-zhushi_2_1｜均价（总花费/购买总量，元/斤）
m2840f0_zhushi_laiyuan_z_71b6b4a,m2840f0_zhushi_laiyuan-zhushi_7｜均价（总花费/购买总量，元/斤）
m2840f0_zhushi_laiyuan_z_7bdd678,m2840f0_zhushi_laiyuan-zhushi_6｜均价（平均每次花费/平均每次量，元/斤）
m2840f0_zhushi_laiyuan_z_805941a,m2840f0_zhushi_laiyuan-zhushi_2_1｜月均购买量（题10×题11，斤）
m2840f0_zhushi_laiyuan_z_8308a7b,m2840f0_zhushi_laiyuan-zhushi_3｜均价（总花费/购买总量，元/斤）
m2840f0_zhushi_laiyuan_z_973623e,m2840f0_zhushi_laiyuan-zhushi_6｜月均购买量（题10×题11，斤）
m2840f0_zhushi_laiyuan_z_98aff51,m2840f0_zhushi_laiyuan-zhushi_3_1｜日均购买量（月均/30，斤）
m2840f0_zhushi_laiyuan_z_9a90a39,m2840f0_zhushi_laiyuan-zhushi_3_1｜月均购买量（题10×题11，斤）
m2840f0_zhushi_laiyuan_z_9e091f6,m2840f0_zhushi_laiyuan-zhushi_3｜均价（平均每次花费/平均每次量，元/斤）
m2840f0_zhushi_laiyuan_z_9fa74d8,m2840f0_zhushi_laiyuan-zhushi_2_1｜均价（平均每次花费/平均每次量，元/斤）
m2840f0_zhushi_laiyuan_z_a1a4e93,m2840f0_zhushi_laiyuan-zhushi_5｜月均购买量（题10×题11，斤）
m2840f0_zhushi_laiyuan_z_a77bbdb,m2840f0_zhushi_laiyuan-zhushi_1｜月均购买量（题10×题11，斤）
m2840f0_zhushi_laiyuan_z_b531bc6,m2840f0_zhushi_laiyuan-zhushi_6｜日均购买量（月均/30，斤）
m2840f0_zhushi_laiyuan_z_bc074fa,m2840f0_zhushi_laiyuan-zhushi_5｜日均购买量（月均/30，斤）
m2840f0_zhushi_laiyuan_z_c2763f7,m2840f0_zhushi_laiyuan-zhushi_7｜均价（平均每次花费/平均每次量，元/斤）
m2840f0_zhushi_laiyuan_z_e794b47,m2840f0_zhushi_laiyuan-zhushi_2_1｜日均购买量（月均/30，斤）
m2840f0_zhushi_laiyuan_z_f15ee4a,m2840f0_zhushi_laiyuan-zhushi_3｜月均购买量（题10×题11，斤）
m2840f0_zhushi_laiyuan_z_fc45d97,m2840f0_zhushi_laiyuan-zhushi_1｜日均购买量（月均/30，斤）
m2840f0_zhushi_selfprod_total,m2840f0_zhushi_selfprod_total
m2840f0_zhushi_total,m2840f0_zhushi_total
m379c7b_tiaoliao_1pjxfl,m379c7b_tiaoliao_1pjxfl
m379c7b_tiaoliao_1zjsc_m,m379c7b_tiaoliao_1zjsc_m
m379c7b_tiaoliao_1zxfl_f,m379c7b_tiaoliao_1zxfl_f
m379c7b_tiaoliao_1zxfl_m,m379c7b_tiaoliao_1zxfl_m
m379c7b_tiaoliao_2pjxfl,m379c7b_tiaoliao_2pjxfl
m379c7b_tiaoliao_2zjsc_m,m379c7b_tiaoliao_2zjsc_m
m379c7b_tiaoliao_2zxfl_f,m379c7b_tiaoliao_2zxfl_f
m379c7b_tiaoliao_2zxfl_m,m379c7b_tiaoliao_2zxfl_m
m379c7b_tiaoliao_3pjxfl,m379c7b_tiaoliao_3pjxfl
m379c7b_tiaoliao_3zjsc_m,m379c7b_tiaoliao_3zjsc_m
m379c7b_tiaoliao_3zxfl_f,m379c7b_tiaoliao_3zxfl_f
m379c7b_tiaoliao_3zxfl_m,m379c7b_tiaoliao_3zxfl_m
m379c7b_tiaoliao_4pjxfl,m379c7b_tiaoliao_4pjxfl
m379c7b_tiaoliao_4zjsc_m,m379c7b_tiaoliao_4zjsc_m
m379c7b_tiaoliao_4zxfl_f,m379c7b_tiaoliao_4zxfl_f
m379c7b_tiaoliao_4zxfl_m,m379c7b_tiaoliao_4zxfl_m
m379c7b_tiaoliao_laiyuan_02e041a,tiaoliao_2｜购买的数量中用于制作加工品的数量(斤)
m379c7b_tiaoliao_laiyuan_034a3d3,tiaoliao_2｜直接食用自家生产的数量(斤)
m379c7b_tiaoliao_laiyuan_03b9bfd,tiaoliao_4｜直接食用自家生产的数量(斤)（折算日均，斤）
m379c7b_tiaoliao_laiyuan_047012a,tiaoliao_3｜提问频率(1=7月以来，2=过去7天)
m379c7b_tiaoliao_laiyuan_069cca8,tiaoliao_2｜直接食用自家生产的数量(斤)（折算日均，斤）
m379c7b_tiaoliao_laiyuan_0ab9496,tiaoliao_2｜通常前往该地点的交通方式
m379c7b_tiaoliao_laiyuan_0e6baa8,tiaoliao_3｜如果出售该产品，每斤多少钱(元/斤)
m379c7b_tiaoliao_laiyuan_0f506a5,tiaoliao_3｜直接食用自家生产的数量(斤)（折算日均，斤）
m379c7b_tiaoliao_laiyuan_0f923a8,m379c7b_tiaoliao_laiyuan-tiaoliao_2｜日均购买量（月均/30，斤）
m379c7b_tiaoliao_laiyuan_13c2098,tiaoliao_1｜直接食用发的或者赠送的数量(斤)（折算日均，斤）
m379c7b_tiaoliao_laiyuan_1657e3c,tiaoliao_3｜平均每次购买的数量(斤)
m379c7b_tiaoliao_laiyuan_1a63a88,tiaoliao_3｜直接食用自家生产的数量(斤)
m379c7b_tiaoliao_laiyuan_1b1aa60,tiaoliao_1｜购买的数量中赠送给亲朋好友的数量(斤)
m379c7b_tiaoliao_laiyuan_1d2a070,tiaoliao_3｜花费的金额(元)
m379c7b_tiaoliao_laiyuan_1f30f10,tiaoliao_2｜是否吃过
m379c7b_tiaoliao_laiyuan_20961fb,m379c7b_tiaoliao_laiyuan-tiaoliao_3｜月均购买量（题10×题11，斤）
m379c7b_tiaoliao_laiyuan_225f22b,tiaoliao_1｜通常前往该地点所需的交通时间(分钟)
m379c7b_tiaoliao_laiyuan_2b77235,tiaoliao_4｜直接食用发的或者赠送的数量(斤)
m379c7b_tiaoliao_laiyuan_30046c3,tiaoliao_1｜购买的数量中直接食用的数量(斤)（折算日均，斤）
m379c7b_tiaoliao_laiyuan_316c22a,tiaoliao_1｜购买的数量中用于制作加工品的数量(斤)
m379c7b_tiaoliao_laiyuan_3190fb9,tiaoliao_3｜购买地点距您家的距离(公里)
m379c7b_tiaoliao_laiyuan_35458b4,tiaoliao_3｜购买的数量中腐烂变质扔掉的数量(斤)
m379c7b_tiaoliao_laiyuan_3637769,tiaoliao_3｜直接食用发的或者赠送的数量(斤)（折算日均，斤）
m379c7b_tiaoliao_laiyuan_36dc2cb,m379c7b_tiaoliao_laiyuan-tiaoliao_2｜均价（总花费/购买总量，元/斤）
m379c7b_tiaoliao_laiyuan_388f8b0,tiaoliao_3｜平均每次花多少钱(元)
m379c7b_tiaoliao_laiyuan_3ecbe0b,tiaoliao_1｜提问频率(1=7月以来，2=过去7天)
m379c7b_tiaoliao_laiyuan_40e755c,m379c7b_tiaoliao_laiyuan-tiaoliao_2｜均价（平均每次花费/平均每次量，元/斤）
m379c7b_tiaoliao_laiyuan_412ca53,tiaoliao_2｜通常前往该地点所需的交通时间(分钟)
m379c7b_tiaoliao_laiyuan_4166ac7,tiaoliao_2｜如果出售该产品，每斤多少钱(元/斤)
m379c7b_tiaoliao_laiyuan_44b178c,tiaoliao_3｜购买的数量中还没有消费的数量(斤)
m379c7b_tiaoliao_laiyuan_470063f,tiaoliao_4｜购买的数量中直接食用的数量(斤)（折算日均，斤）
m379c7b_tiaoliao_laiyuan_4d74979,m379c7b_tiaoliao_laiyuan-tiaoliao_3｜均价（总花费/购买总量，元/斤）
m379c7b_tiaoliao_laiyuan_5148f55,tiaoliao_4｜购买地点
m379c7b_tiaoliao_laiyuan_53898bf,tiaoliao_4｜如果出售该产品，每斤多少钱(元/斤)
m379c7b_tiaoliao_laiyuan_5963a42,tiaoliao_2｜购买的数量中直接食用的数量(斤)（折算日均，斤）
m379c7b_tiaoliao_laiyuan_5a73ee7,m379c7b_tiaoliao_laiyuan-tiaoliao_1｜均价（平均每次花费/平均每次量，元/斤）
m379c7b_tiaoliao_laiyuan_5cfc246,tiaoliao_1｜花费的金额(元)
m379c7b_tiaoliao_laiyuan_5e4919b,tiaoliao_1｜直接食用自家生产的数量(斤)（折算日均，斤）
m379c7b_tiaoliao_laiyuan_64732c0,tiaoliao_4｜网购的数量(斤)
m379c7b_tiaoliao_laiyuan_64c2640,tiaoliao_1｜网购的数量(斤)
m379c7b_tiaoliao_laiyuan_65f71e5,tiaoliao_1｜直接食用自家生产的数量(斤)
m379c7b_tiaoliao_laiyuan_6947164,m379c7b_tiaoliao_laiyuan-tiaoliao_4｜均价（平均每次花费/平均每次量，元/斤）
m379c7b_tiaoliao_laiyuan_73afed9,tiaoliao_4｜平均每次花多少钱(元)
m379c7b_tiaoliao_laiyuan_74c8775,tiaoliao_1｜平均每次购买的数量(斤)
m379c7b_tiaoliao_laiyuan_7601d68,tiaoliao_4｜平均每次购买的数量(斤)
m379c7b_tiaoliao_laiyuan_7a79635,tiaoliao_3｜平均1个月购买多少次(次)
m379c7b_tiaoliao_laiyuan_7cb39e7,tiaoliao_4｜网购的金额(元)
m379c7b_tiaoliao_laiyuan_7e96b9e,tiaoliao_4｜平均1个月购买多少次(次)
m379c7b_tiaoliao_laiyuan_8181eec,tiaoliao_3｜购买的数量中直接食用的数量(斤)（折算日均，斤）
m379c7b_tiaoliao_laiyuan_8186224,tiaoliao_2｜购买的数量中赠送给亲朋好友的数量(斤)
m379c7b_tiaoliao_laiyuan_834082b,tiaoliao_4｜通常前往该地点的交通方式
m379c7b_tiaoliao_laiyuan_83dee2f,tiaoliao_4｜直接食用发的或者赠送的数量(斤)（折算日均，斤）
m379c7b_tiaoliao_laiyuan_85d0741,tiaoliao_1｜购买的数量中直接食用的数量(斤)
m379c7b_tiaoliao_laiyuan_86935d2,tiaoliao_3｜网购的数量(斤)
m379c7b_tiaoliao_laiyuan_8c467de,tiaoliao_3｜通常前往该地点所需的交通时间(分钟)
m379c7b_tiaoliao_laiyuan_8cd46d3,m379c7b_tiaoliao_laiyuan-tiaoliao_2｜月均购买量（题10×题11，斤）
m379c7b_tiaoliao_laiyuan_9149fa8,tiaoliao_4｜通常前往该地点所需的交通时间(分钟)
m379c7b_tiaoliao_laiyuan_915b690,m379c7b_tiaoliao_laiyuan-tiaoliao_1｜均价（总花费/购买总量，元/斤）
m379c7b_tiaoliao_laiyuan_9176581,tiaoliao_2｜购买的数量中还没有消费的数量(斤)
m379c7b_tiaoliao_laiyuan_94c9e49,tiaoliao_4｜购买的数量(斤)
m379c7b_tiaoliao_laiyuan_95e28d2,tiaoliao_3｜购买地点
m379c7b_tiaoliao_laiyuan_95ec08b,tiaoliao_4｜花费的金额(元)
m379c7b_tiaoliao_laiyuan_9ab2b8e,tiaoliao_2｜购买的数量中腐烂变质扔掉的数量(斤)
m379c7b_tiaoliao_laiyuan_9c9660f,tiaoliao_2｜网购的金额(元)
m379c7b_tiaoliao_laiyuan_a5dcc2f,tiaoliao_2｜购买地点
m379c7b_tiaoliao_laiyuan_a67cfb6,tiaoliao_2｜提问频率(1=7月以来，2=过去7天)
m379c7b_tiaoliao_laiyuan_a6d185b,tiaoliao_4｜提问频率(1=7月以来，2=过去7天)
m379c7b_tiaoliao_laiyuan_aad5b4f,m379c7b_tiaoliao_laiyuan-tiaoliao_3｜均价（平均每次花费/平均每次量，元/斤）
m379c7b_tiaoliao_laiyuan_ac9a655,tiaoliao_2｜平均每次花多少钱(元)
m379c7b_tiaoliao_laiyuan_ae51061,tiaoliao_4｜购买的数量中赠送给亲朋好友的数量(斤)
m379c7b_tiaoliao_laiyuan_b27553f,tiaoliao_2｜花费的金额(元)
m379c7b_tiaoliao_laiyuan_b2df36e,tiaoliao_1｜直接食用发的或者赠送的数量(斤)
m379c7b_tiaoliao_laiyuan_b3c50d1,tiaoliao_2｜购买的数量中直接食用的数量(斤)
m379c7b_tiaoliao_laiyuan_b7b802b,tiaoliao_4｜购买的数量中腐烂变质扔掉的数量(斤)
m379c7b_tiaoliao_laiyuan_b8e4b86,tiaoliao_1｜平均每次花多少钱(元)
m379c7b_tiaoliao_laiyuan_bb47b6a,tiaoliao_3｜网购的金额(元)
m379c7b_tiaoliao_laiyuan_bba0213,tiaoliao_4｜购买的数量中用于制作加工品的数量(斤)
m379c7b_tiaoliao_laiyuan_bbe1bd1,tiaoliao_3｜购买的数量(斤)
m379c7b_tiaoliao_laiyuan_bcd5157,tiaoliao_2｜直接食用发的或者赠送的数量(斤)
m379c7b_tiaoliao_laiyuan_c0e1f75,m379c7b_tiaoliao_laiyuan-tiaoliao_1｜月均购买量（题10×题11，斤）
m379c7b_tiaoliao_laiyuan_c5a6630,tiaoliao_1｜平均1个月购买多少次(次)
m379c7b_tiaoliao_laiyuan_c69a93e,tiaoliao_3｜通常前往该地点的交通方式
m379c7b_tiaoliao_laiyuan_c723ce0,m379c7b_tiaoliao_laiyuan-tiaoliao_1｜日均购买量（月均/30，斤）
m379c7b_tiaoliao_laiyuan_c726952,m379c7b_tiaoliao_laiyuan-tiaoliao_4｜均价（总花费/购买总量，元/斤）
m379c7b_tiaoliao_laiyuan_c896849,tiaoliao_1｜是否吃过
m379c7b_tiaoliao_laiyuan_ca8378e,tiaoliao_1｜如果出售该产品，每斤多少钱(元/斤)
m379c7b_tiaoliao_laiyuan_cef9940,tiaoliao_2｜购买的数量(斤)
m379c7b_tiaoliao_laiyuan_cf4cf41,tiaoliao_1｜购买的数量中还没有消费的数量(斤)
m379c7b_tiaoliao_laiyuan_d13b20a,tiaoliao_2｜直接食用发的或者赠送的数量(斤)（折算日均，斤）
m379c7b_tiaoliao_laiyuan_d5fe4cb,tiaoliao_3｜购买的数量中赠送给亲朋好友的数量(斤)
m379c7b_tiaoliao_laiyuan_d6ab563,tiaoliao_1｜购买的数量中腐烂变质扔掉的数量(斤)
m379c7b_tiaoliao_laiyuan_d70a9d5,m379c7b_tiaoliao_laiyuan-tiaoliao_4｜日均购买量（月均/30，斤）
m379c7b_tiaoliao_laiyuan_d750b18,tiaoliao_4｜购买地点距您家的距离(公里)
m379c7b_tiaoliao_laiyuan_de6e137,tiaoliao_4｜购买的数量中直接食用的数量(斤)
m379c7b_tiaoliao_laiyuan_e0b233b,tiaoliao_3｜是否吃过
m379c7b_tiaoliao_laiyuan_e63b8a8,tiaoliao_4｜是否吃过
m379c7b_tiaoliao_laiyuan_e869085,tiaoliao_2｜购买地点距您家的距离(公里)
m379c7b_tiaoliao_laiyuan_eaa5e7e,tiaoliao_4｜购买的数量中还没有消费的数量(斤)
m379c7b_tiaoliao_laiyuan_ecdf8f0,tiaoliao_1｜网购的金额(元)
m379c7b_tiaoliao_laiyuan_ee5deae,tiaoliao_1｜购买地点
m379c7b_tiaoliao_laiyuan_eff91c1,tiaoliao_2｜网购的数量(斤)
m379c7b_tiaoliao_laiyuan_f05bf9e,tiaoliao_1｜通常前往该地点的交通方式
m379c7b_tiaoliao_laiyuan_f0befb9,tiaoliao_2｜平均每次购买的数量(斤)
m379c7b_tiaoliao_laiyuan_f46808f,tiaoliao_2｜平均1个月购买多少次(次)
m379c7b_tiaoliao_laiyuan_f6a5f38,tiaoliao_4｜直接食用自家生产的数量(斤)
m379c7b_tiaoliao_laiyuan_f72a189,m379c7b_tiaoliao_laiyuan-tiaoliao_3｜日均购买量（月均/30，斤）
m379c7b_tiaoliao_laiyuan_f76373b,tiaoliao_3｜购买的数量中直接食用的数量(斤)
m379c7b_tiaoliao_laiyuan_fbbc73b,m379c7b_tiaoliao_laiyuan-tiaoliao_4｜月均购买量（题10×题11，斤）
m379c7b_tiaoliao_laiyuan_fc3ad44,tiaoliao_3｜购买的数量中用于制作加工品的数量(斤)
m379c7b_tiaoliao_laiyuan_fd02819,tiaoliao_1｜购买的数量(斤)
m379c7b_tiaoliao_laiyuan_fd0a696,tiaoliao_1｜购买地点距您家的距离(公里)
m379c7b_tiaoliao_laiyuan_fe3d6b8,tiaoliao_3｜直接食用发的或者赠送的数量(斤)
m379c7b_tiaoliao_selfprod_total,m379c7b_tiaoliao_selfprod_total
m379c7b_tiaoliao_total,m379c7b_tiaoliao_total
m45a85e_doulei_2pjxfl,m45a85e_doulei_2pjxfl
m45a85e_doulei_2zjsc_m,m45a85e_doulei_2zjsc_m
m45a85e_doulei_2zxfl_f,m45a85e_doulei_2zxfl_f
m45a85e_doulei_2zxfl_m,m45a85e_doulei_2zxfl_m
m45a85e_doulei_3pjxfl,m45a85e_doulei_3pjxfl
m45a85e_doulei_3zjsc_m,m45a85e_doulei_3zjsc_m
m45a85e_doulei_3zxfl_f,m45a85e_doulei_3zxfl_f
m45a85e_doulei_3zxfl_m,m45a85e_doulei_3zxfl_m
m45a85e_doulei_selfprod_total,m45a85e_doulei_selfprod_total
m45a85e_doulei_total,m45a85e_doulei_total
m45a85e_douzhipin_laiyua_04c4a50,doulei_3｜直接食用发的或者赠送的数量(斤)
m45a85e_douzhipin_laiyua_0b13309,doulei_2｜购买的数量(斤)
m45a85e_douzhipin_laiyua_0e2ce6d,m45a85e_douzhipin_laiyuan-doulei_2｜均价（平均每次花费/平均每次量，元/斤）
m45a85e_douzhipin_laiyua_0faaab0,m45a85e_douzhipin_laiyuan-doulei_3｜日均购买量（月均/30，斤）
m45a85e_douzhipin_laiyua_119a243,doulei_3｜购买的数量中还没有消费的数量(斤)
m45a85e_douzhipin_laiyua_13b2a2d,xiancai_4｜平均每次购买的数量(斤)
m45a85e_douzhipin_laiyua_192cb59,xiancai_4｜购买地点
m45a85e_douzhipin_laiyua_1cd702a,doulei_3｜直接食用发的或者赠送的数量(斤)（折算日均，斤）
m45a85e_douzhipin_laiyua_1fad157,xiancai_4｜直接食用自家生产的数量(斤)
m45a85e_douzhipin_laiyua_210601f,doulei_2｜直接食用自家生产的数量(斤)（折算日均，斤）
m45a85e_douzhipin_laiyua_26f3b6a,doulei_3｜网购的数量(斤)
m45a85e_douzhipin_laiyua_2c64f73,xiancai_4｜平均每次花多少钱(元)
m45a85e_douzhipin_laiyua_3133121,xiancai_4｜购买的数量中赠送给亲朋好友的数量(斤)
m45a85e_douzhipin_laiyua_319440a,xiancai_4｜通常前往该地点的交通方式
m45a85e_douzhipin_laiyua_3bddf93,xiancai_4｜直接食用发的或者赠送的数量(斤)（折算日均，斤）
m45a85e_douzhipin_laiyua_3fd75c5,doulei_3｜平均每次花多少钱(元)
m45a85e_douzhipin_laiyua_4bbfa77,xiancai_4｜网购的金额(元)
m45a85e_douzhipin_laiyua_55f27ed,doulei_3｜购买地点
m45a85e_douzhipin_laiyua_592f0dc,xiancai_4｜平均1个月购买多少次(次)
m45a85e_douzhipin_laiyua_5e598c6,m45a85e_douzhipin_laiyuan-doulei_2｜均价（总花费/购买总量，元/斤）
m45a85e_douzhipin_laiyua_625c826,doulei_2｜如果出售该产品，每斤多少钱(元/斤)
m45a85e_douzhipin_laiyua_6575c5d,xiancai_4｜购买的数量中腐烂变质扔掉的数量(斤)
m45a85e_douzhipin_laiyua_6584a2d,xiancai_4｜通常前往该地点所需的交通时间(分钟)
m45a85e_douzhipin_laiyua_6a9b668,doulei_2｜通常前往该地点的交通方式
m45a85e_douzhipin_laiyua_6adcbd4,xiancai_4｜购买地点距您家的距离(公里)
m45a85e_douzhipin_laiyua_6bdb0f2,m45a85e_douzhipin_laiyuan-doulei_2｜日均购买量（月均/30，斤）
m45a85e_douzhipin_laiyua_6cc8a51,doulei_2｜购买的数量中赠送给亲朋好友的数量(斤)
m45a85e_douzhipin_laiyua_6e7221b,doulei_3｜平均1个月购买多少次(次)
m45a85e_douzhipin_laiyua_6ff564e,doulei_2｜花费的金额(元)
m45a85e_douzhipin_laiyua_71ffa2a,doulei_2｜是否吃过
m45a85e_douzhipin_laiyua_75028bb,doulei_2｜直接食用发的或者赠送的数量(斤)
m45a85e_douzhipin_laiyua_7990452,doulei_2｜平均每次购买的数量(斤)
m45a85e_douzhipin_laiyua_7c8978f,m45a85e_douzhipin_laiyuan-doulei_3｜月均购买量（题10×题11，斤）
m45a85e_douzhipin_laiyua_7d13271,doulei_3｜是否吃过
m45a85e_douzhipin_laiyua_7dc446f,xiancai_4｜网购的数量(斤)
m45a85e_douzhipin_laiyua_7ec0a3c,m45a85e_douzhipin_laiyuan-doulei_3｜均价（平均每次花费/平均每次量，元/斤）
m45a85e_douzhipin_laiyua_832a58c,m45a85e_douzhipin_laiyuan-doulei_3｜均价（总花费/购买总量，元/斤）
m45a85e_douzhipin_laiyua_882de1e,xiancai_4｜购买的数量(斤)
m45a85e_douzhipin_laiyua_889f9bd,doulei_2｜平均每次花多少钱(元)
m45a85e_douzhipin_laiyua_8987f87,xiancai_4｜提问频率(1=7月以来，2=过去7天)
m45a85e_douzhipin_laiyua_89bf277,xiancai_4｜购买的数量中直接食用的数量(斤)（折算日均，斤）
m45a85e_douzhipin_laiyua_8c02c48,doulei_2｜提问频率(1=7月以来，2=过去7天)
m45a85e_douzhipin_laiyua_8dbd9c0,m45a85e_douzhipin_laiyuan-xiancai_4｜均价（总花费/购买总量，元/斤）
m45a85e_douzhipin_laiyua_8e396c1,m45a85e_douzhipin_laiyuan-xiancai_4｜日均购买量（月均/30，斤）
m45a85e_douzhipin_laiyua_92803d7,xiancai_4｜如果出售该产品，每斤多少钱(元/斤)
m45a85e_douzhipin_laiyua_936b73c,doulei_2｜购买的数量中直接食用的数量(斤)
m45a85e_douzhipin_laiyua_940782d,xiancai_4｜直接食用自家生产的数量(斤)（折算日均，斤）
m45a85e_douzhipin_laiyua_97c637a,doulei_2｜购买地点
m45a85e_douzhipin_laiyua_99e15d1,doulei_2｜购买的数量中还没有消费的数量(斤)
m45a85e_douzhipin_laiyua_a745a3b,xiancai_4｜花费的金额(元)
m45a85e_douzhipin_laiyua_a7f8175,doulei_3｜通常前往该地点所需的交通时间(分钟)
m45a85e_douzhipin_laiyua_a858907,m45a85e_douzhipin_laiyuan-xiancai_4｜均价（平均每次花费/平均每次量，元/斤）
m45a85e_douzhipin_laiyua_ab10ee9,doulei_3｜直接食用自家生产的数量(斤)（折算日均，斤）
m45a85e_douzhipin_laiyua_ad54bf7,doulei_3｜直接食用自家生产的数量(斤)
m45a85e_douzhipin_laiyua_ad6da12,doulei_2｜平均1个月购买多少次(次)
m45a85e_douzhipin_laiyua_b365294,doulei_2｜通常前往该地点所需的交通时间(分钟)
m45a85e_douzhipin_laiyua_b47e416,m45a85e_douzhipin_laiyuan-xiancai_4｜月均购买量（题10×题11，斤）
m45a85e_douzhipin_laiyua_b6c4b84,doulei_2｜网购的数量(斤)
m45a85e_douzhipin_laiyua_b7675dc,doulei_3｜平均每次购买的数量(斤)
m45a85e_douzhipin_laiyua_bbc1a77,xiancai_4｜是否吃过
m45a85e_douzhipin_laiyua_c053a46,doulei_2｜购买地点距您家的距离(公里)
m45a85e_douzhipin_laiyua_c0a97e2,doulei_2｜购买的数量中直接食用的数量(斤)（折算日均，斤）
m45a85e_douzhipin_laiyua_c1f0bb2,m45a85e_douzhipin_laiyuan-doulei_2｜月均购买量（题10×题11，斤）
m45a85e_douzhipin_laiyua_c47f056,xiancai_4｜直接食用发的或者赠送的数量(斤)
m45a85e_douzhipin_laiyua_c67d48a,xiancai_4｜购买的数量中直接食用的数量(斤)
m45a85e_douzhipin_laiyua_c84253f,doulei_3｜购买的数量中腐烂变质扔掉的数量(斤)
m45a85e_douzhipin_laiyua_cafe38a,doulei_3｜购买地点距您家的距离(公里)
m45a85e_douzhipin_laiyua_cb4bbb0,doulei_3｜网购的金额(元)
m45a85e_douzhipin_laiyua_d7242f4,doulei_3｜通常前往该地点的交通方式
m45a85e_douzhipin_laiyua_da0a94d,xiancai_4｜购买的数量中还没有消费的数量(斤)
m45a85e_douzhipin_laiyua_dabe579,doulei_2｜购买的数量中腐烂变质扔掉的数量(斤)
